Order ID,Order Number,Order Created At,Customer ID,Line Items,Billing Address Country,Net (USD)
937028,#937028,24/8/22 19:43,682843,KodeKloud Monthly Subscription x1,MA,35
937043,#937043,24/8/22 19:51,835151,KodeKloud Professional Yearly x1,IN,67.47
937058,#937058,24/8/22 19:55,149049,KodeKloud Monthly Subscription x1,BG,35
937073,#937073,24/8/22 20:00,251157,KodeKloud Monthly Subscription x1,EG,17.5
937109,#937109,24/8/22 20:12,196431,KodeKloud Yearly Subscription x1,IN,37.52
937154,#937154,24/8/22 20:23,196446,KodeKloud Yearly Subscription x1,US,114
937181,#937181,24/8/22 20:37,748382,KodeKloud Monthly Subscription x1,IN,12.52
937190,#937190,24/8/22 20:46,480072,KodeKloud Professional Monthly x1,IN,12.52
937235,#937235,24/8/22 21:06,748433,KodeKloud Monthly Subscription x1,IL,35
937238,#937238,24/8/22 21:06,438254,KodeKloud Professional Monthly x1,CH,56
937256,#937256,24/8/22 21:16,283269,KodeKloud Monthly Subscription x1,LK,17.5
937289,#937289,24/8/22 21:25,484353,KodeKloud Monthly Subscription x1,NO,17.5
937313,#937313,24/8/22 21:32,155259,KodeKloud Yearly Subscription x1,US,114
937322,#937322,24/8/22 21:35,835481,KodeKloud Professional Yearly x1,FR,203.74
937343,#937343,24/8/22 21:44,835580,KodeKloud Yearly Subscription x1,US,148.2
937349,#937349,24/8/22 21:46,510354,KodeKloud Professional Monthly x1,IN,18.78
937352,#937352,24/8/22 21:47,192630,KodeKloud Yearly Subscription x1,US,114
937361,#937361,24/8/22 21:48,385982,KodeKloud Monthly Subscription x1,FR,17.38
937370,#937370,24/8/22 21:49,253791,KodeKloud Monthly Subscription x1,IN,6.26
937391,#937391,24/8/22 21:56,16825,KodeKloud Professional Yearly x1,IN,36.93
937424,#937424,24/8/22 22:08,71083,KodeKloud Professional Yearly x1,TW,205.2
937478,#937478,24/8/22 22:28,26767,KodeKloud Monthly Subscription x1,US,17.5
937496,#937496,24/8/22 22:30,832493,KodeKloud Yearly Subscription x1,SK,146.98
937535,#937535,24/8/22 22:35,6068,KodeKloud Professional Yearly x1,IN,67.52
937547,#937547,24/8/22 22:37,152055,KodeKloud Professional Yearly x1,IN,67.52
937559,#937559,24/8/22 22:42,36538,KodeKloud Yearly Subscription x1,US,114
937574,#937574,24/8/22 22:48,584153,KodeKloud Monthly Subscription x1,IL,35
937580,#937580,24/8/22 22:50,799295,KodeKloud Professional Yearly x1,US,205.2
937586,#937586,24/8/22 22:53,640483,KodeKloud Monthly Subscription x1,US,17.5
937592,#937592,24/8/22 22:54,103718,KodeKloud Monthly Subscription x1,CN,10.85
937601,#937601,24/8/22 22:59,835727,KodeKloud Professional Yearly x1,IN,67.58
937607,#937607,24/8/22 23:00,833330,KodeKloud Yearly Subscription x1,US,148.2
937637,#937637,24/8/22 23:10,835757,KodeKloud Professional Yearly x1,US,205.2
937652,#937652,24/8/22 23:13,458891,KodeKloud Monthly Subscription x1,LK,35
937682,#937682,24/8/22 23:26,#N/A,KodeKloud Professional Yearly x1,US,205.2
937691,#937691,24/8/22 23:29,835826,KodeKloud Professional Yearly x1,IN,67.58
937700,#937700,24/8/22 23:31,835829,KodeKloud Professional Monthly x1,US,52.5
937718,#937718,24/8/22 23:41,76906,KodeKloud Professional Yearly x1,IN,67.58
937727,#937727,24/8/22 23:42,120971,KodeKloud Yearly Subscription x1,US,114
937754,#937754,25/8/22 0:12,693601,KodeKloud Professional Yearly x1,IN,67.57
937799,#937799,25/8/22 0:43,438728,KodeKloud Monthly Subscription x1,US,35
937814,#937814,25/8/22 0:47,583691,KodeKloud Professional Yearly x1,IN,16.23
937817,#937817,25/8/22 0:48,835964,KodeKloud Professional Yearly x1,IN,67.57
937823,#937823,25/8/22 0:52,640684,KodeKloud Monthly Subscription x1,AU,13.48
937838,#937838,25/8/22 1:05,420530,KodeKloud Monthly Subscription x1,US,17.5
937847,#937847,25/8/22 1:10,639853,KodeKloud Monthly Subscription x1,PL,17.5
937850,#937850,25/8/22 1:12,828977,KodeKloud Professional Yearly x1,IN,67.53
937889,#937889,25/8/22 1:24,640714,KodeKloud Professional Monthly x1,US,35
937916,#937916,25/8/22 1:37,106541,KodeKloud Professional Yearly x1,CA,86.37
937925,#937925,25/8/22 1:42,495774,KodeKloud Professional Monthly x1,US,35
937934,#937934,25/8/22 1:48,286371,KodeKloud Monthly Subscription x1,DE,17.42
937952,#937952,25/8/22 1:58,197028,KodeKloud Monthly Subscription x1,US,17.5
937964,#937964,25/8/22 2:04,153099,KodeKloud Yearly Subscription x1,CO,148.2
937988,#937988,25/8/22 2:12,52552,KodeKloud Monthly Subscription x1,US,17.5
937997,#937997,25/8/22 2:16,434033,KodeKloud Professional Monthly x1,RO,35
938030,#938030,25/8/22 2:34,69271,KodeKloud Professional Yearly x1,,205.2
938039,#938039,25/8/22 2:39,#N/A,KodeKloud Professional Monthly x1,US,35
938042,#938042,25/8/22 2:40,801584,KodeKloud Monthly Subscription x1,US,35
938048,#938048,25/8/22 2:40,197127,KodeKloud Yearly Subscription x1,US,114
938066,#938066,25/8/22 2:54,428351,KodeKloud Monthly Subscription x1,US,17.5
938069,#938069,25/8/22 3:00,517635,KodeKloud Monthly Subscription x1,US,17.5
938075,#938075,25/8/22 3:03,586418,KodeKloud Professional Monthly x1,GB,41.26
938081,#938081,25/8/22 3:07,836228,KodeKloud Professional Yearly x1,IN,67.55
938090,#938090,25/8/22 3:07,121940,KodeKloud Monthly Subscription x1,IN,6.26
938102,#938102,25/8/22 3:19,748922,KodeKloud Monthly Subscription x1,US,35
938105,#938105,25/8/22 3:20,836210,KodeKloud Professional Yearly x1,CA,208.09
938117,#938117,25/8/22 3:24,220161,KodeKloud Monthly Subscription x1,US,17.5
938126,#938126,25/8/22 3:30,143094,KodeKloud Monthly Subscription x1,NG,4.5
938147,#938147,25/8/22 3:40,833114,KodeKloud Monthly Subscription x1,NG,12
938174,#938174,25/8/22 3:51,967895,KodeKloud Monthly Subscription x1,FR,17.44
938195,#938195,25/8/22 3:57,836315,KodeKloud Monthly Subscription x1,US,35
938216,#938216,25/8/22 4:18,836336,KodeKloud Professional Yearly x1,SA,205.2
938252,#938252,25/8/22 4:41,205755,KodeKloud Monthly Subscription x1,US,35
938270,#938270,25/8/22 4:58,508968,KodeKloud Professional Yearly x1,US,205.2
938303,#938303,25/8/22 5:44,66643,KodeKloud Monthly Subscription x1,US,17.5
938315,#938315,25/8/22 5:54,90667,KodeKloud Professional Monthly x1,US,35
938324,#938324,25/8/22 6:02,125540,KodeKloud Monthly Subscription x1,GB,20.64
938327,#938327,25/8/22 6:05,836048,KodeKloud Monthly Subscription x1,US,35
938342,#938342,25/8/22 6:18,#N/A,KodeKloud Monthly Subscription x1,BR,38.93
938354,#938354,25/8/22 6:29,831935,KodeKloud Professional Yearly x1,BR,210.94
938396,#938396,25/8/22 7:29,641197,KodeKloud Monthly Subscription x1,US,17.5
938408,#938408,25/8/22 7:39,6694,KodeKloud Professional Yearly x1,US,205.2
938441,#938441,25/8/22 8:04,102863,KodeKloud Professional Monthly x1,IN,12.51
938459,#938459,25/8/22 8:14,297861,KodeKloud Professional Monthly x1,NG,18
938483,#938483,25/8/22 8:29,836537,KodeKloud Yearly Subscription x1,US,148.2
938489,#938489,25/8/22 8:34,836489,KodeKloud Professional Yearly x1,US,205.2
938513,#938513,25/8/22 8:52,641257,KodeKloud Monthly Subscription x1,EG,17.5
938516,#938516,25/8/22 8:57,377102,KodeKloud Professional Yearly x1,US,205.2
938528,#938528,25/8/22 9:05,#N/A,KodeKloud Professional Monthly x1,AU,27
938546,#938546,25/8/22 9:22,335598,KodeKloud Monthly Subscription x1,IN,12.53
938558,#938558,25/8/22 9:24,800811,KodeKloud Professional Yearly x1,US,205.2
938582,#938582,25/8/22 9:40,748775,KodeKloud Monthly Subscription x1,US,35
938603,#938603,25/8/22 9:55,439298,KodeKloud Monthly Subscription x1,US,35
938621,#938621,25/8/22 10:05,523962,KodeKloud Monthly Subscription x1,IN,6.25
938645,#938645,25/8/22 10:20,427796,KodeKloud Professional Monthly x1,US,35
938669,#938669,25/8/22 10:47,80917,KodeKloud Professional Yearly x1,CA,208.47
938675,#938675,25/8/22 10:49,197553,KodeKloud Professional Yearly x1,US,228
938678,#938678,25/8/22 10:49,528219,KodeKloud Professional Monthly x1,IN,12.53
938681,#938681,25/8/22 10:55,16729,KodeKloud Professional Yearly x1,IN,67.56
938690,#938690,25/8/22 11:08,134754,KodeKloud Monthly Subscription x1,CL,17.5
938702,#938702,25/8/22 11:19,812540,KodeKloud Yearly Subscription x1,CO,148.2
938708,#938708,25/8/22 11:22,118982,KodeKloud Professional Yearly x1,SG,205.2
938717,#938717,25/8/22 11:24,836546,KodeKloud Professional Yearly x1,IN,67.56
938744,#938744,25/8/22 11:33,578990,KodeKloud Professional Yearly x1,IN,67.56
938765,#938765,25/8/22 11:48,663610,KodeKloud Professional Yearly x1,IN,75.07
938783,#938783,25/8/22 12:02,101186,KodeKloud Monthly Subscription x1,PA,17.5
938819,#938819,25/8/22 12:15,452660,KodeKloud Professional Monthly x1,IN,18.79
938831,#938831,25/8/22 12:21,77755,KodeKloud Monthly Subscription x1,AU,13.53
938834,#938834,25/8/22 12:22,829253,KodeKloud Professional Monthly x1,US,52.5
938849,#938849,25/8/22 12:28,798588,KodeKloud Yearly Subscription x1,IN,48.76
938861,#938861,25/8/22 12:38,684121,KodeKloud Monthly Subscription x1,ZA,35
938876,#938876,25/8/22 12:46,323379,KodeKloud Monthly Subscription x1,IN,6.25
938894,#938894,25/8/22 12:58,#N/A,KodeKloud Professional Yearly x1,US,205.2
938912,#938912,25/8/22 13:09,134343,KodeKloud Monthly Subscription x1,IN,12.51
938927,#938927,25/8/22 13:16,488889,KodeKloud Professional Monthly x1,CA,37.87
938942,#938942,25/8/22 13:21,734015,KodeKloud Professional Yearly x1,LK,205.2
938948,#938948,25/8/22 13:25,106094,KodeKloud Professional Yearly x1,,75
938957,#938957,25/8/22 13:28,693676,KodeKloud Monthly Subscription x1,US,35
938960,#938960,25/8/22 13:31,836831,KodeKloud Yearly Subscription x1,IN,48.75
938966,#938966,25/8/22 13:32,556751,KodeKloud Professional Yearly x1,IN,67.5
938981,#938981,25/8/22 13:34,272178,KodeKloud Professional Yearly x1,IN,67.5
938996,#938996,25/8/22 13:37,836843,KodeKloud Professional Monthly x1,IN,18.77
939023,#939023,25/8/22 13:41,836852,KodeKloud Professional Yearly x1,IN,67.5
939032,#939032,25/8/22 13:47,281856,KodeKloud Monthly Subscription x1,IN,6.25
939044,#939044,25/8/22 13:55,836888,KodeKloud Yearly Subscription x1,US,148.2
939062,#939062,25/8/22 14:03,587576,KodeKloud Monthly Subscription x1,US,17.5
939074,#939074,25/8/22 14:09,87781,KodeKloud Monthly Subscription x1,IN,6.25
939077,#939077,25/8/22 14:09,621851,KodeKloud Monthly Subscription x1,DE,17.49
939083,#939083,25/8/22 14:09,313050,KodeKloud Professional Yearly x1,AU,142.7
939092,#939092,25/8/22 14:10,365129,KodeKloud Professional Yearly x1,PN,127.59
939104,#939104,25/8/22 14:17,514491,KodeKloud Monthly Subscription x1,IN,6.25
939128,#939128,25/8/22 14:23,192105,KodeKloud Yearly Subscription x1,AU,79.28
939161,#939161,25/8/22 14:33,254754,KodeKloud Monthly Subscription x1,IN,6.25
939185,#939185,25/8/22 14:44,479469,KodeKloud Monthly Subscription x1,SE,17.5
939212,#939212,25/8/22 14:50,667702,KodeKloud Monthly Subscription x1,IN,10.01
939239,#939239,25/8/22 14:54,837140,KodeKloud Professional Yearly x1,PK,49.45
939254,#939254,25/8/22 14:58,111419,KodeKloud Professional Monthly x1,PK,9.11
939260,#939260,25/8/22 14:59,836885,KodeKloud Professional Yearly x1,US,205.2
939275,#939275,25/8/22 15:03,#N/A,KodeKloud Professional Monthly x1,IN,12.51
939284,#939284,25/8/22 15:10,251118,KodeKloud Monthly Subscription x1,RO,17.5
939308,#939308,25/8/22 15:29,510672,KodeKloud Monthly Subscription x1,JP,17.5
939320,#939320,25/8/22 15:35,837209,KodeKloud Professional Yearly x1,IN,67.5
939350,#939350,25/8/22 15:50,837236,KodeKloud Professional Yearly x1,IN,67.5
939392,#939392,25/8/22 16:16,425423,KodeKloud Monthly Subscription x1,DE,35
939407,#939407,25/8/22 16:27,749447,KodeKloud Monthly Subscription x1,PL,35
939440,#939440,25/8/22 16:47,554811,KodeKloud Yearly Subscription x1,NL,148.2
939452,#939452,25/8/22 16:50,811961,KodeKloud Yearly Subscription x1,HU,148.2
939494,#939494,25/8/22 17:13,642010,KodeKloud Monthly Subscription x1,DK,17.5
939497,#939497,25/8/22 17:13,467333,KodeKloud Professional Monthly x1,NG,27
939539,#939539,25/8/22 17:29,831149,KodeKloud Professional Yearly x1,GB,243.03
939560,#939560,25/8/22 17:34,446078,KodeKloud Monthly Subscription x1,DK,35
939608,#939608,25/8/22 17:53,434177,KodeKloud Professional Monthly x1,CH,56
939611,#939611,25/8/22 17:53,417566,KodeKloud Professional Monthly x1,CH,56
939614,#939614,25/8/22 17:54,75364,KodeKloud Monthly Subscription x1,ZA,17.5
939617,#939617,25/8/22 17:54,439850,KodeKloud Professional Monthly x1,CH,56
939635,#939635,25/8/22 18:02,5177,KodeKloud Yearly Subscription x1,NG,29.5
939641,#939641,25/8/22 18:05,284091,KodeKloud Professional Monthly x1,FR,34.99
939668,#939668,25/8/22 18:18,6821,KodeKloud Professional Yearly x1,IN,67.48
939677,#939677,25/8/22 18:19,421181,KodeKloud Monthly Subscription x1,DE,17.49
939680,#939680,25/8/22 18:26,222972,KodeKloud Monthly Subscription x1,UA,17.5
939689,#939689,25/8/22 18:33,837656,KodeKloud Professional Monthly x1,IN,18.76
939701,#939701,25/8/22 18:35,638392,KodeKloud Professional Monthly x1,GB,41.43
939704,#939704,25/8/22 18:37,#N/A,KodeKloud Monthly Subscription x1,JP,17.5
939725,#939725,25/8/22 18:51,5123,KodeKloud Professional Monthly x1,PK,4.58
939728,#939728,25/8/22 18:51,489387,KodeKloud Monthly Subscription x1,VN,17.5
939737,#939737,25/8/22 18:56,837725,KodeKloud Monthly Subscription x1,IL,35
939743,#939743,25/8/22 18:57,24890,KodeKloud Professional Yearly x1,IN,22.92
939791,#939791,25/8/22 19:17,118937,KodeKloud Monthly Subscription x1,IE,17.47
939851,#939851,25/8/22 19:44,161064,KodeKloud Monthly Subscription x1,FI,17.47
939872,#939872,25/8/22 19:50,835457,KodeKloud Yearly Subscription x1,IN,48.66
939971,#939971,25/8/22 20:12,#N/A,KodeKloud Professional Yearly x1,IN,67.45
940007,#940007,25/8/22 20:19,832286,KodeKloud Professional Yearly x1,IN,67.45
940034,#940034,25/8/22 20:28,487623,KodeKloud Professional Monthly x1,RU,35
940037,#940037,25/8/22 20:30,297327,KodeKloud Monthly Subscription x1,SG,17.5
940043,#940043,25/8/22 20:31,837869,KodeKloud Professional Yearly x1,PL,205.2
940040,#940040,25/8/22 20:31,837947,KodeKloud Professional Yearly x1,IN,67.47
940061,#940061,25/8/22 20:35,805847,KodeKloud Monthly Subscription x1,UA,35
940091,#940091,25/8/22 20:56,837764,KodeKloud Professional Yearly x1,PL,205.2
940121,#940121,25/8/22 21:06,73279,KodeKloud Monthly Subscription x1,IN,6.25
940139,#940139,25/8/22 21:14,640642,KodeKloud Monthly Subscription x1,IN,9.99
940148,#940148,25/8/22 21:15,152949,KodeKloud Monthly Subscription x1,PK,2.28
940181,#940181,25/8/22 21:25,144777,KodeKloud Monthly Subscription x1,IN,6.25
940190,#940190,25/8/22 21:27,113879,KodeKloud Professional Monthly x1,IN,12.49
940205,#940205,25/8/22 21:37,52597,Labs - Kubernetes for the Absolute Beginners – Hands-on x1,US,99
940226,#940226,25/8/22 21:44,658423,KodeKloud Professional Monthly x1,ZA,52.5
940241,#940241,25/8/22 21:52,797703,KodeKloud Yearly Subscription x1,IN,48.66
940277,#940277,25/8/22 22:10,750431,KodeKloud Monthly Subscription x1,MY,22.14
940313,#940313,25/8/22 22:23,297546,KodeKloud Monthly Subscription - I x1,IN,12.49
940325,#940325,25/8/22 22:25,319278,KodeKloud Monthly Subscription x1,US,17.5
940331,#940331,25/8/22 22:30,343667,KodeKloud Professional Monthly x1,IL,35
940349,#940349,25/8/22 22:39,63463,KodeKloud Professional Yearly x1,CA,208.7
940361,#940361,25/8/22 22:42,661396,KodeKloud Professional Yearly x1,IN,67.42
940367,#940367,25/8/22 22:44,642667,KodeKloud Professional Monthly x1,GB,41.33
940394,#940394,25/8/22 22:48,838157,KodeKloud Yearly Subscription x1,IN,48.69
940406,#940406,25/8/22 22:50,285501,KodeKloud Monthly Subscription x1,RO,17.5
940415,#940415,25/8/22 22:53,143256,KodeKloud Monthly Subscription x1,IN,6.25
940454,#940454,25/8/22 23:08,401384,KodeKloud Professional Yearly x1,PK,49.15
940478,#940478,25/8/22 23:12,130362,KodeKloud Yearly Subscription x1,CH,114
940490,#940490,25/8/22 23:16,838307,KodeKloud Professional Yearly x1,SK,204.82
940532,#940532,25/8/22 23:25,440384,KodeKloud Monthly Subscription x1,US,28
940547,#940547,25/8/22 23:32,835892,KodeKloud Professional Yearly x1,IN,67.44
940568,#940568,25/8/22 23:38,646723,KodeKloud Professional Yearly x1,US,205.2
940589,#940589,25/8/22 23:46,642796,KodeKloud Monthly Subscription x1,CA,18.95
940607,#940607,25/8/22 23:51,838367,KodeKloud Professional Yearly x1,CA,208.87
940613,#940613,25/8/22 23:52,838373,KodeKloud Professional Yearly x1,IN,67.44
940643,#940643,25/8/22 23:58,823253,KodeKloud Professional Yearly x1,US,205.2
940670,#940670,26/8/22 0:04,837992,KodeKloud Professional Yearly x1,PL,205.2
940676,#940676,26/8/22 0:05,620444,KodeKloud Professional Monthly x1,SE,35
940679,#940679,26/8/22 0:07,750722,KodeKloud Monthly Subscription x1,US,35
940688,#940688,26/8/22 0:09,104330,KodeKloud Yearly Subscription x1,BR,152.18
940700,#940700,26/8/22 0:12,440462,KodeKloud Monthly Subscription x1,US,35
940703,#940703,26/8/22 0:12,838322,KodeKloud Professional Yearly x1,IN,67.44
940709,#940709,26/8/22 0:12,838394,KodeKloud Professional Yearly x1,EC,205.2
940733,#940733,26/8/22 0:22,548472,KodeKloud Professional Yearly x1,GR,204.39
940739,#940739,26/8/22 0:22,47377,KodeKloud Professional Yearly x1,IN,67.44
940748,#940748,26/8/22 0:25,838442,KodeKloud Professional Yearly x1,US,205.2
940754,#940754,26/8/22 0:26,489882,KodeKloud Monthly Subscription x1,GB,20.65
940760,#940760,26/8/22 0:29,838451,KodeKloud Professional Monthly x1,IN,18.75
940772,#940772,26/8/22 0:36,802025,KodeKloud Professional Yearly x1,NL,204.32
940778,#940778,26/8/22 0:36,568946,KodeKloud Professional Yearly x1,IN,67.44
940805,#940805,26/8/22 0:46,198867,KodeKloud Professional Yearly x1,PK,27.58
940817,#940817,26/8/22 1:01,838496,KodeKloud Yearly Subscription x1,US,148.2
940826,#940826,26/8/22 1:03,198846,KodeKloud Yearly Subscription x1,US,114
940838,#940838,26/8/22 1:07,825593,KodeKloud Professional Yearly x1,IN,67.45
940853,#940853,26/8/22 1:11,579236,KodeKloud Monthly Subscription x1,IN,6.25
940898,#940898,26/8/22 1:37,488496,KodeKloud Monthly Subscription x1,DE,17.43
940907,#940907,26/8/22 1:42,726005,KodeKloud Monthly Subscription x1,US,28
940913,#940913,26/8/22 1:44,416336,KodeKloud Monthly Subscription x1,US,17.5
940958,#940958,26/8/22 2:12,586682,KodeKloud Monthly Subscription x1,US,35
940973,#940973,26/8/22 2:24,15131,KodeKloud Monthly Subscription x1,PL,35
940982,#940982,26/8/22 2:27,65485,KodeKloud Professional Monthly x1,ZA,35
940997,#940997,26/8/22 2:42,#N/A,KodeKloud Monthly Subscription x1,FR,17.45
941000,#941000,26/8/22 2:45,629807,KodeKloud Professional Monthly x1,US,35
941006,#941006,26/8/22 2:49,640534,KodeKloud Monthly Subscription x1,IN,6.25
941009,#941009,26/8/22 2:50,199005,KodeKloud Yearly Subscription x1,US,114
941027,#941027,26/8/22 3:05,447152,KodeKloud Professional Monthly x1,VN,35
941033,#941033,26/8/22 3:14,751175,KodeKloud Monthly Subscription x1,FR,27.93
941042,#941042,26/8/22 3:16,34342,KodeKloud Professional Yearly x1,CA,208.69
941057,#941057,26/8/22 3:27,344177,KodeKloud Monthly Subscription x1,GB,20.7
941069,#941069,26/8/22 3:34,288708,KodeKloud Professional Yearly x1,PK,49.64
941078,#941078,26/8/22 3:36,838757,KodeKloud Monthly Subscription x1,IL,35
941087,#941087,26/8/22 3:40,43279,KodeKloud Monthly Subscription x1,PL,17.5
941090,#941090,26/8/22 3:41,199077,KodeKloud Yearly Subscription x1,NG,29.5
941099,#941099,26/8/22 3:51,751226,KodeKloud Monthly Subscription x1,NG,12
941102,#941102,26/8/22 3:52,713675,KodeKloud Professional Yearly x1,IN,67.46
941108,#941108,26/8/22 3:53,838817,KodeKloud Professional Monthly x1,AU,40.82
941165,#941165,26/8/22 4:25,838889,KodeKloud Yearly Subscription x1,DK,148.2
941177,#941177,26/8/22 4:34,197742,KodeKloud Yearly Subscription x1,PK,13.79
941189,#941189,26/8/22 4:52,252945,KodeKloud Monthly Subscription x1,US,17.5
941201,#941201,26/8/22 5:05,545784,KodeKloud Professional Yearly x1,IN,67.47
